day,weekday,city,area,storage_id,name,capacity,hours_read,peak,peak_pct,carry_in,bags_in,deposits
2026-09-25,weekday,catania,city-center,6473139,Luggage Storage Ursino Castle,50,5,0,0.0,0,0,0.0
2026-09-26,weekend,catania,city-center,6473139,Luggage Storage Ursino Castle,50,8,0,0.0,0,0,0.0
2026-09-23,weekday,catania,city-center,6473509,Luggage Storage Via Lago di Nicito,10,2,0,0.0,0,0,0.0
2026-09-24,weekday,catania,city-center,6473509,Luggage Storage Via Lago di Nicito,10,4,0,0.0,0,0,0.0
2026-09-25,weekday,catania,city-center,6473509,Luggage Storage Via Lago di Nicito,10,9,0,0.0,0,0,0.0
2026-09-26,weekend,catania,city-center,6473509,Luggage Storage Via Lago di Nicito,10,10,0,0.0,0,0,0.0
2026-09-23,weekday,catania,city-center,6797,Luggage Storage Stesicoro Metro Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,catania,city-center,6797,Luggage Storage Stesicoro Metro Station,30,3,0,0.0,0,0,0.0
2026-09-25,weekday,catania,city-center,6797,Luggage Storage Stesicoro Metro Station,30,6,0,0.0,0,0,0.0
2026-09-26,weekend,catania,city-center,6797,Luggage Storage Stesicoro Metro Station,30,9,7,23.3,0,7,3.5
2026-09-23,weekday,catania,city-center,7058,Luggage Storage Monastery Of San Nicolò L'arena,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,catania,city-center,7058,Luggage Storage Monastery Of San Nicolò L'arena,25,4,0,0.0,0,0,0.0
2026-09-25,weekday,catania,city-center,7058,Luggage Storage Monastery Of San Nicolò L'arena,25,7,0,0.0,0,0,0.0
2026-09-26,weekend,catania,city-center,7058,Luggage Storage Monastery Of San Nicolò L'arena,25,10,0,0.0,0,0,0.0
2026-09-23,weekday,catania,city-center,7081,Luggage Storage Fountain Of The Elephant,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,catania,city-center,7081,Luggage Storage Fountain Of The Elephant,40,4,0,0.0,0,0,0.0
2026-09-25,weekday,catania,city-center,7081,Luggage Storage Fountain Of The Elephant,40,7,4,10.0,0,4,2.0
2026-09-26,weekend,catania,city-center,7081,Luggage Storage Fountain Of The Elephant,40,6,0,0.0,0,0,0.0
2026-09-23,weekday,catania,piazza-stesicoro,6459415,Luggage Storage Etnea Sangiuliano,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,catania,piazza-stesicoro,6459415,Luggage Storage Etnea Sangiuliano,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,catania,piazza-stesicoro,6459415,Luggage Storage Etnea Sangiuliano,20,9,0,0.0,0,0,0.0
2026-09-26,weekend,catania,piazza-stesicoro,6459415,Luggage Storage Etnea Sangiuliano,20,7,3,15.0,0,3,1.5
2026-09-23,weekday,catania,piazza-stesicoro,6459466,Luggage Storage Via Umberto I,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,catania,piazza-stesicoro,6459466,Luggage Storage Via Umberto I,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,catania,piazza-stesicoro,6459466,Luggage Storage Via Umberto I,20,3,0,0.0,0,0,0.0
2026-09-26,weekend,catania,piazza-stesicoro,6459466,Luggage Storage Via Umberto I,20,3,0,0.0,0,0,0.0
2026-09-23,weekday,catania,porta-garibaldi,6461808,Luggage Storage Piazza del Risorgimento,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,catania,porta-garibaldi,6461808,Luggage Storage Piazza del Risorgimento,40,1,0,0.0,0,0,0.0
2026-09-25,weekday,catania,porta-garibaldi,6461808,Luggage Storage Piazza del Risorgimento,40,3,0,0.0,0,0,0.0
2026-09-26,weekend,catania,porta-garibaldi,6461808,Luggage Storage Piazza del Risorgimento,40,5,0,0.0,0,0,0.0
2026-09-23,weekday,catania,porta-garibaldi,6470901,Luggage Storage near Castello Ursino,50,2,0,0.0,0,0,0.0
2026-09-24,weekday,catania,porta-garibaldi,6470901,Luggage Storage near Castello Ursino,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,catania,porta-garibaldi,6470901,Luggage Storage near Castello Ursino,50,9,0,0.0,0,0,0.0
2026-09-26,weekend,catania,porta-garibaldi,6470901,Luggage Storage near Castello Ursino,50,7,0,0.0,0,0,0.0
2026-09-23,weekday,catania,university-of-catania,6452772,Luggage Storage Catania Porto,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,catania,university-of-catania,6452772,Luggage Storage Catania Porto,25,2,0,0.0,0,0,0.0
2026-09-25,weekday,catania,university-of-catania,6452772,Luggage Storage Catania Porto,25,4,0,0.0,0,0,0.0
2026-09-26,weekend,catania,university-of-catania,6452772,Luggage Storage Catania Porto,25,7,0,0.0,0,0,0.0
2026-09-23,weekday,catania,university-of-catania,6456575,Luggage Storage near Teatro Massimo Bellini,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,catania,university-of-catania,6456575,Luggage Storage near Teatro Massimo Bellini,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,catania,university-of-catania,6456575,Luggage Storage near Teatro Massimo Bellini,50,5,0,0.0,0,0,0.0
2026-09-26,weekend,catania,university-of-catania,6456575,Luggage Storage near Teatro Massimo Bellini,50,7,0,0.0,0,0,0.0
2026-09-23,weekday,catanzaro,fortuna,7917,Luggage Storage Catanzaro Railway Station,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,catanzaro,fortuna,7917,Luggage Storage Catanzaro Railway Station,10,1,0,0.0,0,0,0.0
2026-09-25,weekday,catanzaro,fortuna,7917,Luggage Storage Catanzaro Railway Station,10,2,0,0.0,0,0,0.0
2026-09-26,weekend,catanzaro,fortuna,7917,Luggage Storage Catanzaro Railway Station,10,3,0,0.0,0,0,0.0
2026-09-23,weekday,chieti,chieti-train-station,6461582,Luggage Storage Chieti Railway Station,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,chieti,chieti-train-station,6461582,Luggage Storage Chieti Railway Station,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,chieti,chieti-train-station,6461582,Luggage Storage Chieti Railway Station,20,5,0,0.0,0,0,0.0
2026-09-26,weekend,chieti,chieti-train-station,6461582,Luggage Storage Chieti Railway Station,20,8,0,0.0,0,0,0.0
2026-09-24,weekday,como,city-center,1779,Luggage Storage Como City Center,40,2,0,0.0,0,0,0.0
2026-09-25,weekday,como,city-center,1779,Luggage Storage Como City Center,40,4,2,5.0,2,0,1.0
2026-09-26,weekend,como,city-center,1779,Luggage Storage Como City Center,40,8,11,27.5,0,11,5.5
2026-09-23,weekday,como,city-center,6459749,Luggage Storage Duomo Di Como,40,1,8,20.0,8,0,4.0
2026-09-24,weekday,como,city-center,6459749,Luggage Storage Duomo Di Como,40,3,7,17.5,4,3,3.5
2026-09-25,weekday,como,city-center,6459749,Luggage Storage Duomo Di Como,40,6,5,12.5,5,0,2.5
2026-09-26,weekend,como,city-center,6459749,Luggage Storage Duomo Di Como,40,6,0,0.0,0,0,0.0
2026-09-23,weekday,como,city-center,6473498,Luggage Storage Como S. Giovanni Station,35,1,0,0.0,0,0,0.0
2026-09-24,weekday,como,city-center,6473498,Luggage Storage Como S. Giovanni Station,35,4,4,11.4,0,4,2.0
2026-09-25,weekday,como,city-center,6473498,Luggage Storage Como S. Giovanni Station,35,7,18,51.4,0,18,9.0
2026-09-26,weekend,como,city-center,6473498,Luggage Storage Como S. Giovanni Station,35,10,12,34.3,0,12,6.0
2026-09-23,weekday,como,city-center,6473954,Luggage Storage near Como S. Giovanni Stn.,10,2,0,0.0,0,0,0.0
2026-09-24,weekday,como,city-center,6473954,Luggage Storage near Como S. Giovanni Stn.,10,2,0,0.0,0,0,0.0
2026-09-25,weekday,como,city-center,6473954,Luggage Storage near Como S. Giovanni Stn.,10,9,0,0.0,0,0,0.0
2026-09-26,weekend,como,city-center,6473954,Luggage Storage near Como S. Giovanni Stn.,10,7,5,50.0,1,4,2.5
2026-09-24,weekday,como,city-center,7095,Luggage Storage Como Lago Station,35,2,0,0.0,0,0,0.0
2026-09-25,weekday,como,city-center,7095,Luggage Storage Como Lago Station,35,4,6,17.1,6,0,3.0
2026-09-26,weekend,como,city-center,7095,Luggage Storage Como Lago Station,35,6,0,0.0,0,0,0.0
2026-09-23,weekday,como,city-center,7964,Luggage Storage near Como Borghi Railway Station,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,como,city-center,7964,Luggage Storage near Como Borghi Railway Station,40,2,0,0.0,0,0,0.0
2026-09-25,weekday,como,city-center,7964,Luggage Storage near Como Borghi Railway Station,40,6,0,0.0,0,0,0.0
2026-09-26,weekend,como,city-center,7964,Luggage Storage near Como Borghi Railway Station,40,8,0,0.0,0,0,0.0
2026-09-23,weekday,como,como-lago-train-station,6459994,Luggage Storage Como Lago Train Station,30,2,0,0.0,0,0,0.0
2026-09-24,weekday,como,como-lago-train-station,6459994,Luggage Storage Como Lago Train Station,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,como,como-lago-train-station,6459994,Luggage Storage Como Lago Train Station,30,9,2,6.7,2,1,1.5
2026-09-26,weekend,como,como-lago-train-station,6459994,Luggage Storage Como Lago Train Station,30,6,0,0.0,0,0,0.0
2026-09-23,weekday,cosenza,casa-di-galeazzo-di-tarsia,6794,Luggage Storage National Gallery Of Cosenza,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,cosenza,casa-di-galeazzo-di-tarsia,6794,Luggage Storage National Gallery Of Cosenza,40,3,0,0.0,0,0,0.0
2026-09-25,weekday,cosenza,casa-di-galeazzo-di-tarsia,6794,Luggage Storage National Gallery Of Cosenza,40,6,0,0.0,0,0,0.0
2026-09-26,weekend,cosenza,casa-di-galeazzo-di-tarsia,6794,Luggage Storage National Gallery Of Cosenza,40,10,0,0.0,0,0,0.0
2026-09-23,weekday,cosenza,city-centre,6788,Luggage Storage Piazza Giacomo Mancini,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,cosenza,city-centre,6788,Luggage Storage Piazza Giacomo Mancini,40,3,0,0.0,0,0,0.0
2026-09-25,weekday,cosenza,city-centre,6788,Luggage Storage Piazza Giacomo Mancini,40,7,0,0.0,0,0,0.0
2026-09-26,weekend,cosenza,city-centre,6788,Luggage Storage Piazza Giacomo Mancini,40,10,0,0.0,0,0,0.0
2026-09-23,weekday,cosenza,city-centre,6792,Luggage Storage Via Xxiv Maggio,60,1,0,0.0,0,0,0.0
2026-09-24,weekday,cosenza,city-centre,6792,Luggage Storage Via Xxiv Maggio,60,1,0,0.0,0,0,0.0
2026-09-25,weekday,cosenza,city-centre,6792,Luggage Storage Via Xxiv Maggio,60,3,0,0.0,0,0,0.0
2026-09-23,weekday,cosenza,roges,7017,Luggage Storage Roges,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,cosenza,roges,7017,Luggage Storage Roges,10,1,0,0.0,0,0,0.0
2026-09-25,weekday,cosenza,roges,7017,Luggage Storage Roges,10,4,0,0.0,0,0,0.0
2026-09-26,weekend,cosenza,roges,7017,Luggage Storage Roges,10,5,0,0.0,0,0,0.0
2026-09-23,weekday,cremona,city-center,3044,Luggage Storage Cremona Cathedral,15,1,0,0.0,0,0,0.0
2026-09-24,weekday,cremona,city-center,3044,Luggage Storage Cremona Cathedral,15,1,0,0.0,0,0,0.0
2026-09-25,weekday,cremona,city-center,3044,Luggage Storage Cremona Cathedral,15,3,0,0.0,0,0,0.0
2026-09-26,weekend,cremona,city-center,3044,Luggage Storage Cremona Cathedral,15,3,0,0.0,0,0,0.0
2026-09-24,weekday,cremona,city-center,6463199,Luggage Storage near Piazza Castello,100,1,0,0.0,0,0,0.0
2026-09-25,weekday,cremona,city-center,6463199,Luggage Storage near Piazza Castello,100,1,0,0.0,0,0,0.0
2026-09-23,weekday,cremona,cremona-train-station,6471025,Luggage Storage Cremona Railway Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,cremona,cremona-train-station,6471025,Luggage Storage Cremona Railway Station,30,1,0,0.0,0,0,0.0
2026-09-25,weekday,cremona,cremona-train-station,6471025,Luggage Storage Cremona Railway Station,30,6,0,0.0,0,0,0.0
2026-09-26,weekend,cremona,cremona-train-station,6471025,Luggage Storage Cremona Railway Station,30,8,0,0.0,0,0,0.0
2026-09-23,weekday,cremona,cremona-train-station,6471042,Luggage Storage Cremona Bus Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,cremona,cremona-train-station,6471042,Luggage Storage Cremona Bus Station,30,1,0,0.0,0,0,0.0
2026-09-25,weekday,cremona,cremona-train-station,6471042,Luggage Storage Cremona Bus Station,30,6,0,0.0,0,0,0.0
2026-09-26,weekend,cremona,cremona-train-station,6471042,Luggage Storage Cremona Bus Station,30,8,0,0.0,0,0,0.0
2026-09-24,weekday,crotone,crotone-lungomare,7933,Luggage Storage Corso Messina,20,3,0,0.0,0,0,0.0
2026-09-25,weekday,crotone,crotone-lungomare,7933,Luggage Storage Corso Messina,20,4,0,0.0,0,0,0.0
2026-09-23,weekday,fermo,city-center,6470739,Luggage Storage near Ferno-Lonate Pozzolo,10,2,1,10.0,1,0,0.5
2026-09-24,weekday,fermo,city-center,6470739,Luggage Storage near Ferno-Lonate Pozzolo,10,2,1,10.0,1,0,0.5
2026-09-25,weekday,fermo,city-center,6470739,Luggage Storage near Ferno-Lonate Pozzolo,10,9,2,20.0,0,2,1.0
2026-09-26,weekend,fermo,city-center,6470739,Luggage Storage near Ferno-Lonate Pozzolo,10,8,10,100.0,0,10,5.0
2026-09-23,weekday,ferrara,city-center,6451982,Luggage Storage Viale Cavour / Ferrara Castle,50,2,0,0.0,0,0,0.0
2026-09-24,weekday,ferrara,city-center,6451982,Luggage Storage Viale Cavour / Ferrara Castle,50,9,0,0.0,0,0,0.0
2026-09-25,weekday,ferrara,city-center,6451982,Luggage Storage Viale Cavour / Ferrara Castle,50,12,0,0.0,0,0,0.0
2026-09-26,weekend,ferrara,city-center,6451982,Luggage Storage Viale Cavour / Ferrara Castle,50,17,0,0.0,0,0,0.0
2026-09-23,weekday,ferrara,city-center,7260,Luggage Storage Cathedral Of Ferrara,25,1,0,0.0,0,0,0.0
2026-09-25,weekday,ferrara,city-center,7260,Luggage Storage Cathedral Of Ferrara,25,3,0,0.0,0,0,0.0
2026-09-26,weekend,ferrara,city-center,7260,Luggage Storage Cathedral Of Ferrara,25,4,0,0.0,0,0,0.0
2026-09-23,weekday,ferrara,city-center,873,Luggage Storage Ferrara City Center,15,2,0,0.0,0,0,0.0
2026-09-24,weekday,ferrara,city-center,873,Luggage Storage Ferrara City Center,15,9,6,40.0,0,6,3.0
2026-09-25,weekday,ferrara,city-center,873,Luggage Storage Ferrara City Center,15,12,2,13.3,0,2,1.0
2026-09-26,weekend,ferrara,city-center,873,Luggage Storage Ferrara City Center,15,17,2,13.3,0,2,1.0
2026-09-23,weekday,ferrara,railway-station,6452547,Luggage Storage Ferrara Train Station,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,ferrara,railway-station,6452547,Luggage Storage Ferrara Train Station,40,5,0,0.0,0,0,0.0
2026-09-25,weekday,ferrara,railway-station,6452547,Luggage Storage Ferrara Train Station,40,6,2,5.0,0,2,1.0
2026-09-26,weekend,ferrara,railway-station,6452547,Luggage Storage Ferrara Train Station,40,11,2,5.0,2,0,1.0
2026-09-23,weekday,ferrara,railway-station,6469608,Luggage Storage Via Porta Catena,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,ferrara,railway-station,6469608,Luggage Storage Via Porta Catena,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,ferrara,railway-station,6469608,Luggage Storage Via Porta Catena,50,5,0,0.0,0,0,0.0
2026-09-26,weekend,ferrara,railway-station,6469608,Luggage Storage Via Porta Catena,50,8,0,0.0,0,0,0.0
2026-09-23,weekday,ferrara,railway-station,6469734,Luggage Storage near Ferrara Station,100,2,0,0.0,0,0,0.0
2026-09-24,weekday,ferrara,railway-station,6469734,Luggage Storage near Ferrara Station,100,2,0,0.0,0,0,0.0
2026-09-25,weekday,ferrara,railway-station,6469734,Luggage Storage near Ferrara Station,100,8,0,0.0,0,0,0.0
2026-09-26,weekend,ferrara,railway-station,6469734,Luggage Storage near Ferrara Station,100,8,0,0.0,0,0,0.0
2026-09-23,weekday,ferrara,railway-station,6469743,Luggage Storage Ferrara Station,50,1,2,4.0,2,0,1.0
2026-09-24,weekday,ferrara,railway-station,6469743,Luggage Storage Ferrara Station,50,3,2,4.0,0,2,1.0
2026-09-25,weekday,ferrara,railway-station,6469743,Luggage Storage Ferrara Station,50,6,0,0.0,0,0,0.0
2026-09-26,weekend,ferrara,railway-station,6469743,Luggage Storage Ferrara Station,50,9,1,2.0,0,1,0.5
2026-09-23,weekday,ferrara,railway-station,7252,Luggage Storage Ferrara Railway Station,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,ferrara,railway-station,7252,Luggage Storage Ferrara Railway Station,50,4,2,4.0,0,2,1.0
2026-09-25,weekday,ferrara,railway-station,7252,Luggage Storage Ferrara Railway Station,50,7,0,0.0,0,0,0.0
2026-09-26,weekend,ferrara,railway-station,7252,Luggage Storage Ferrara Railway Station,50,10,4,8.0,0,4,2.0
2026-09-23,weekday,ferrara,railway-station,7269,Luggage Storage near Ferrara Train Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,ferrara,railway-station,7269,Luggage Storage near Ferrara Train Station,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,ferrara,railway-station,7269,Luggage Storage near Ferrara Train Station,30,5,30,100.0,30,0,15.0
2026-09-26,weekend,ferrara,railway-station,7269,Luggage Storage near Ferrara Train Station,30,8,0,0.0,0,0,0.0
2026-09-23,weekday,florence,basilica-di-santo-spirito,6693,Luggage Storage near Museo Novecento,35,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-di-santo-spirito,6693,Luggage Storage near Museo Novecento,35,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,basilica-di-santo-spirito,6693,Luggage Storage near Museo Novecento,35,6,4,11.4,4,0,2.0
2026-09-26,weekend,florence,basilica-di-santo-spirito,6693,Luggage Storage near Museo Novecento,35,7,0,0.0,0,0,0.0
2026-09-23,weekday,florence,basilica-of-santa-maria-novella,6457002,Luggage Storage Rosselli / Florence SMN,40,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-of-santa-maria-novella,6457002,Luggage Storage Rosselli / Florence SMN,40,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,basilica-of-santa-maria-novella,6457002,Luggage Storage Rosselli / Florence SMN,40,6,1,2.5,1,0,0.5
2026-09-26,weekend,florence,basilica-of-santa-maria-novella,6457002,Luggage Storage Rosselli / Florence SMN,40,8,1,2.5,0,1,0.5
2026-09-23,weekday,florence,basilica-of-santa-maria-novella,6459632,Luggage Storage Duomo of Florence,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-of-santa-maria-novella,6459632,Luggage Storage Duomo of Florence,10,2,10,100.0,7,3,5.0
2026-09-25,weekday,florence,basilica-of-santa-maria-novella,6459632,Luggage Storage Duomo of Florence,10,7,7,70.0,7,0,3.5
2026-09-26,weekend,florence,basilica-of-santa-maria-novella,6459632,Luggage Storage Duomo of Florence,10,7,10,100.0,0,10,5.0
2026-09-23,weekday,florence,basilica-of-santa-maria-novella,6460614,Luggage Storage Via Guelfa / Piazza San Marco,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-of-santa-maria-novella,6460614,Luggage Storage Via Guelfa / Piazza San Marco,30,5,0,0.0,0,0,0.0
2026-09-25,weekday,florence,basilica-of-santa-maria-novella,6460614,Luggage Storage Via Guelfa / Piazza San Marco,30,6,0,0.0,0,0,0.0
2026-09-26,weekend,florence,basilica-of-santa-maria-novella,6460614,Luggage Storage Via Guelfa / Piazza San Marco,30,11,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-of-santa-maria-novella,6461695,Luggage Storage Uffizi Palace,40,2,5,12.5,5,0,2.5
2026-09-25,weekday,florence,basilica-of-santa-maria-novella,6461695,Luggage Storage Uffizi Palace,40,2,7,17.5,7,0,3.5
2026-09-26,weekend,florence,basilica-of-santa-maria-novella,6461695,Luggage Storage Uffizi Palace,40,7,3,7.5,1,2,1.5
2026-09-23,weekday,florence,basilica-of-santa-maria-novella,6461934,Luggage Storage Via Ghibellina,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-of-santa-maria-novella,6461934,Luggage Storage Via Ghibellina,20,5,0,0.0,0,0,0.0
2026-09-25,weekday,florence,basilica-of-santa-maria-novella,6461934,Luggage Storage Via Ghibellina,20,11,0,0.0,0,0,0.0
2026-09-26,weekend,florence,basilica-of-santa-maria-novella,6461934,Luggage Storage Via Ghibellina,20,10,8,40.0,0,8,4.0
2026-09-23,weekday,florence,basilica-of-santa-maria-novella,6469938,Luggage Storage near Strozzi Palace,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-of-santa-maria-novella,6469938,Luggage Storage near Strozzi Palace,30,2,4,13.3,4,0,2.0
2026-09-25,weekday,florence,basilica-of-santa-maria-novella,6469938,Luggage Storage near Strozzi Palace,30,5,6,20.0,6,0,3.0
2026-09-26,weekend,florence,basilica-of-santa-maria-novella,6469938,Luggage Storage near Strozzi Palace,30,8,2,6.7,0,2,1.0
2026-09-23,weekday,florence,basilica-of-santa-maria-novella,6708,Luggage Storage Piazza Della Indipendenza,15,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,basilica-of-santa-maria-novella,6708,Luggage Storage Piazza Della Indipendenza,15,2,2,13.3,2,0,1.0
2026-09-25,weekday,florence,basilica-of-santa-maria-novella,6708,Luggage Storage Piazza Della Indipendenza,15,6,0,0.0,0,0,0.0
2026-09-26,weekend,florence,basilica-of-santa-maria-novella,6708,Luggage Storage Piazza Della Indipendenza,15,8,2,13.3,2,0,1.0
2026-09-23,weekday,florence,battistero-di-san-giovanni,6662,Luggage Storage Riccardi Medici Palace,30,2,0,0.0,0,0,0.0
2026-09-24,weekday,florence,battistero-di-san-giovanni,6662,Luggage Storage Riccardi Medici Palace,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,battistero-di-san-giovanni,6662,Luggage Storage Riccardi Medici Palace,30,9,0,0.0,0,0,0.0
2026-09-26,weekend,florence,battistero-di-san-giovanni,6662,Luggage Storage Riccardi Medici Palace,30,7,2,6.7,0,2,1.0
2026-09-23,weekday,florence,campo-di-marte,6458764,Luggage Storage Artemio Franchi Stadium,35,2,0,0.0,0,0,0.0
2026-09-24,weekday,florence,campo-di-marte,6458764,Luggage Storage Artemio Franchi Stadium,35,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,campo-di-marte,6458764,Luggage Storage Artemio Franchi Stadium,35,8,0,0.0,0,0,0.0
2026-09-26,weekend,florence,campo-di-marte,6458764,Luggage Storage Artemio Franchi Stadium,35,7,2,5.7,0,2,1.0
2026-09-23,weekday,florence,campo-di-marte,6461693,Luggage Storage Campo Marte Station,35,2,0,0.0,0,0,0.0
2026-09-24,weekday,florence,campo-di-marte,6461693,Luggage Storage Campo Marte Station,35,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,campo-di-marte,6461693,Luggage Storage Campo Marte Station,35,8,0,0.0,0,0,0.0
2026-09-26,weekend,florence,campo-di-marte,6461693,Luggage Storage Campo Marte Station,35,6,3,8.6,3,0,1.5
2026-09-24,weekday,florence,campo-di-marte,966,Luggage Storage Sant'Ambrogio Market,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,campo-di-marte,966,Luggage Storage Sant'Ambrogio Market,50,4,0,0.0,0,0,0.0
2026-09-26,weekend,florence,campo-di-marte,966,Luggage Storage Sant'Ambrogio Market,50,7,0,0.0,0,0,0.0
2026-09-24,weekday,florence,coverelli,3217,Luggage Storage Ponte Santa Trinità,35,2,3,8.6,0,3,1.5
2026-09-25,weekday,florence,coverelli,3217,Luggage Storage Ponte Santa Trinità,35,3,0,0.0,0,0,0.0
2026-09-24,weekday,florence,district-1,6451863,Luggage Storage Hospital Of Innocents,35,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,district-1,6451863,Luggage Storage Hospital Of Innocents,35,4,4,11.4,4,0,2.0
2026-09-23,weekday,florence,district-1,6458204,Luggage Storage San Jacopino,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,florence,district-1,6458204,Luggage Storage San Jacopino,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,district-1,6458204,Luggage Storage San Jacopino,20,6,0,0.0,0,0,0.0
2026-09-26,weekend,florence,district-1,6458204,Luggage Storage San Jacopino,20,5,0,0.0,0,0,0.0
2026-09-23,weekday,florence,duomo,5001,Luggage Storage Florence Cathedral,50,2,0,0.0,0,0,0.0
2026-09-24,weekday,florence,duomo,5001,Luggage Storage Florence Cathedral,50,2,1,2.0,1,0,0.5
2026-09-25,weekday,florence,duomo,5001,Luggage Storage Florence Cathedral,50,9,0,0.0,0,0,0.0
2026-09-26,weekend,florence,duomo,5001,Luggage Storage Florence Cathedral,50,3,0,0.0,0,0,0.0
2026-09-23,weekday,florence,florence-airport,6457071,Luggage Storage Via Reginaldo Giuliani,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,florence-airport,6457071,Luggage Storage Via Reginaldo Giuliani,30,3,0,0.0,0,0,0.0
2026-09-25,weekday,florence,florence-airport,6457071,Luggage Storage Via Reginaldo Giuliani,30,5,0,0.0,0,0,0.0
2026-09-26,weekend,florence,florence-airport,6457071,Luggage Storage Via Reginaldo Giuliani,30,5,0,0.0,0,0,0.0
2026-09-23,weekday,florence,florence-city-center,4353,Luggage Storage near Sant'ambrogio Market,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,florence-city-center,4353,Luggage Storage near Sant'ambrogio Market,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,florence,florence-city-center,4353,Luggage Storage near Sant'ambrogio Market,20,3,0,0.0,0,0,0.0
2026-09-26,weekend,florence,florence-city-center,4353,Luggage Storage near Sant'ambrogio Market,20,4,0,0.0,0,0,0.0
2026-09-23,weekday,florence,florence-mercato-centrale,6456979,Luggage Storage near Market Central Square,15,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,florence-mercato-centrale,6456979,Luggage Storage near Market Central Square,15,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,florence-mercato-centrale,6456979,Luggage Storage near Market Central Square,15,5,0,0.0,0,0,0.0
2026-09-26,weekend,florence,florence-mercato-centrale,6456979,Luggage Storage near Market Central Square,15,6,0,0.0,0,0,0.0
2026-09-23,weekday,florence,fortezza-dal-basso,6454818,Luggage Storage Indipendenza / Ridolfi,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,fortezza-dal-basso,6454818,Luggage Storage Indipendenza / Ridolfi,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,florence,fortezza-dal-basso,6454818,Luggage Storage Indipendenza / Ridolfi,30,5,0,0.0,0,0,0.0
2026-09-26,weekend,florence,fortezza-dal-basso,6454818,Luggage Storage Indipendenza / Ridolfi,30,8,4,13.3,0,4,2.0
2026-09-23,weekday,florence,piazza-torquato-tasso,6458194,Luggage Storage Tasso Square,35,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,piazza-torquato-tasso,6458194,Luggage Storage Tasso Square,35,3,6,17.1,0,6,3.0
2026-09-25,weekday,florence,piazza-torquato-tasso,6458194,Luggage Storage Tasso Square,35,5,0,0.0,0,0,0.0
2026-09-26,weekend,florence,piazza-torquato-tasso,6458194,Luggage Storage Tasso Square,35,9,0,0.0,0,0,0.0
2026-09-23,weekday,florence,pitti,3272,Luggage Storage near Pitti Palace,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,florence,pitti,3272,Luggage Storage near Pitti Palace,50,2,0,0.0,0,0,0.0
