seen_on,city,area,storage_id,name,lat,lng,capacity,is_locker,open_24_7,reviews,rating,price_eur
2026-09-23,rome,prati,6452320,Luggage Storage Flaminio Metro Station,41.9135701,12.4749989,50,False,False,12,4.54,5.0
2026-09-23,rome,bocca-della-verita,6452303,Luggage Storage Piazza Belli,41.8893435,12.4755747,40,False,False,47,4.88,5.0
2026-09-23,rome,vatican,6452286,Luggage Storage Cipro Metro Station,41.9079322,12.4461938,100,False,False,113,4.91,5.0
2026-09-23,rome,piazza-del-popolo,6452246,Luggage Storage near Roma Piazza Del Popolo,41.9086838,12.4775693,55,False,False,68,4.77,5.0
2026-09-23,rome,termini,6452181,Luggage Storage near Basilica Santa Maria Maggiore,41.8965817,12.5004038,10,False,False,3,5,5.0
2026-09-23,rome,termini,6452106,Luggage Storage Volturno/Cernaia,41.9050607,12.4991061,25,False,False,21,4.84,5.0
2026-09-23,rome,tiburtina,6452073,Luggage Storage Via Lorenzo Il Magnifico / Tiburtina,41.9117636,12.5268199,20,False,False,2,4,5.0
2026-09-23,rome,brancaccio,6452072,Luggage Storage Largo Brancaccio,41.8949202,12.4990519,20,False,False,19,4.66,5.0
2026-09-23,rome,pantheon,6451949,Luggage Storage Jewish Ghetto,41.8938615,12.4773349,50,False,False,21,4.81,5.0
2026-09-23,rome,castel-sant-angelo,6451893,Luggage Storage Borgo Vittorio,41.9040888,12.4625207,45,False,False,49,4.88,5.0
2026-09-23,rome,manzoni,6451861,Luggage Storage near Manzoni Metro Station,41.8892704,12.5070778,25,False,False,5,4.67,5.0
2026-09-23,rome,la-rustica,6451745,Luggage Storage La Rustica,41.9141762,12.610917,30,False,False,0,0,1.6
2026-09-23,rome,monti,6451743,Luggage Storage Via Filippo Turati / Termini,41.8991754,12.5013936,100,False,False,45,4.88,5.0
2026-09-23,rome,nomentana,6451721,Luggage Storage Prati Fiscali,41.94522720000001,12.5163708,50,False,False,0,0,1.6
2026-09-23,rome,vatican,6451676,Luggage Storage near Teatro Ghione,41.90010059999999,12.4553246,100,False,False,25,4.92,5.0
2026-09-23,rome,monti,6451669,Luggage Storage near Via Cavour,41.8941945,12.4894324,40,False,False,62,4.79,5.0
2026-09-23,rome,casal-monastero,6451633,Luggage Storage Casal Monastero,41.9450539,12.6000496,100,False,False,0,4,1.6
2026-09-23,rome,vatican,6451625,Luggage Storage Borgo Pio,41.9043095,12.4593225,100,False,False,195,4.66,5.0
2026-09-23,rome,vatican,6451603,Luggage Storage Circonvallazione Trionfale,41.9107786,12.4495664,20,False,False,9,4.5,5.0
2026-09-23,rome,roma-stadio-olimpico,6451600,Luggage Storage Stadio Olimpico - Official Storage 6 Nations Rugby,41.9286875,12.4566875,500,False,False,132,4.64,5.0
2026-09-23,rome,vatican,6451598,Luggage Storage Via Aurelia,41.8998525,12.452098,70,False,False,88,4.87,5.0
2026-09-23,rome,piazza-campo-de-fiori,6451596,Luggage Storage Roma Campo De' Fiori,41.8956886,12.4729521,100,False,False,79,4.81,5.0
2026-09-23,rome,tiburtina,6451593,Luggage Storage Via Lorenzo Il Magnifico,41.9121311,12.5248182,20,False,False,12,4.83,5.0
2026-09-23,rome,pantheon,6451590,Luggage Storage Turtle Fountain,41.8938501,12.4759821,30,False,False,18,4.68,5.0
2026-09-23,rome,torre-maura,6451521,Luggage Storage Viale Antonio Ciamarra,41.853357,12.5907363,100,False,False,2,5,5.0
2026-09-23,rome,roman-forum,6451503,Luggage Storage Basilica Papale Di Santa Maria Maggiore,41.8977377,12.5019878,80,False,False,9,4.3,5.0
2026-09-23,rome,castel-sant-angelo,6451488,Luggage Storage Ponte Vittorio Emanuele II,41.9001627,12.465323,70,False,False,37,4.62,5.0
2026-09-23,rome,portuense,6450996,Luggage Storage Piazza Enrico Fermi,41.8640463,12.4731434,20,False,False,8,4.9,5.0
2026-09-23,rome,pantheon,6450927,Luggage Storage Chiesa Di San Francesco A Ripa,41.886125,12.4725871,45,False,False,66,4.7,5.0
2026-09-23,rome,tiburtina,6235,Luggage Storage Via Della Lega Lombarda,41.909895,12.522767,40,False,False,82,4.94,5.0
2026-09-23,rome,ciampino,5958,Luggage Storage Ciampino Station,41.801096,12.599534,15,False,False,0,0,1.6
2026-09-23,rome,trieste,59,Luggage Storage Corso Trieste,41.922216,12.5038771,9999,False,False,6,4.94,5.0
2026-09-23,rome,eur,5609,Luggage Storage Eur Fermi,41.8294149,12.4726857,15,False,False,7,4.85,5.0
2026-09-23,rome,baldo-degli-ubaldi-station,5606,Luggage Storage Baldo Degli Ubaldi Metro Station,41.8993647,12.4342146,30,False,False,5,5,5.0
2026-09-23,rome,termini,5475,Luggage Storage National Museum Of Rome,41.9043306,12.499723,30,False,False,31,4.64,5.0
2026-09-23,rome,labicana,5419,Luggage Storage Via Labicana,41.8898456,12.499324,35,False,False,39,4.76,5.0
2026-09-23,rome,tiburtina,5339,Luggage Storage Roma Tiburtina,41.9117644,12.5265198,15,False,False,13,4.87,5.0
2026-09-23,rome,trastevere,5086,Luggage Storage Piazza Scotti,41.8701211,12.4485837,50,False,False,0,0,5.0
2026-09-23,rome,navona,4879,Luggage Storage Navona Square,41.901824,12.4733661,25,False,False,23,4.95,5.0
2026-09-23,rome,furio-camillo,4878,Luggage Storage Roma Tuscolana Station,41.8773426,12.5247588,30,False,False,20,4.88,5.0
2026-09-23,rome,roma-stadio-olimpico,4875,Luggage Storage Maxxi Museum,41.9297782,12.4656033,30,False,False,18,4.84,5.0
2026-09-23,rome,termini,4762,Luggage Storage Termini Metro Station,41.8994411,12.5005155,700,False,False,20,4.48,5.0
2026-09-23,rome,esquilino,4733,Luggage Storage Esquilino,41.892882,12.50502,200,False,False,36,4.82,5.0
2026-09-23,rome,trastevere,4643,Luggage Storage Via Angelo Tittoni,41.8870572,12.4675781,25,False,False,14,4.47,5.0
2026-09-23,rome,trastevere,4606,Luggage Storage Piazza San Cosimato,41.8871536,12.4685645,30,False,False,25,4.75,5.0
2026-09-23,rome,furio-camillo,4573,Luggage Storage Lodi Metro Station,41.8834857,12.5194715,40,False,False,16,4.84,5.0
2026-09-23,rome,quartiere-xii-gianicolense,4334,Luggage Storage Villa Doria Pamphilj,41.8832424,12.4557852,25,False,False,2,4.5,5.0
2026-09-23,rome,termini,4299,Luggage Storage Piazza Dei Cinquecento,41.9017833,12.4973129,50,False,False,105,4.7,5.0
2026-09-23,rome,spanish-steps,4293,Luggage Storage Via del Corso / Via di Ripetta,41.9061747,12.4783679,45,False,False,98,4.78,5.0
2026-09-23,rome,vatican,4281,Luggage Storage near Vatican Museums Entrance,41.9074499,12.4528185,30,False,False,56,4.64,5.0
2026-09-23,rome,trevi,4255,Luggage Storage Via Del Tritone,41.9023411,12.4870319,50,False,False,91,4.65,5.0
2026-09-23,rome,piazza-del-popolo,4253,Luggage Storage Flaminio,41.91218296014131,12.476142201424514,60,False,False,136,4.77,5.0
2026-09-23,rome,trastevere,4247,Luggage Storage Trastevere,41.8893847,12.4712162,50,False,False,72,4.85,5.0
2026-09-23,rome,colosseum,4124,Luggage Storage Colosseum,41.8897184,12.4955829,50,False,False,192,4.82,5.0
2026-09-23,rome,repubblica,4060,Luggage Storage Repubblica Metro Station,41.9047084,12.4998553,60,False,False,3,4.53,5.0
2026-09-23,rome,aventino,3992,Luggage Storage Aventino,41.8819212,12.4808479,100,False,True,76,4.89,5.0
2026-09-23,rome,baldo-degli-ubaldi-station,3920,Luggage Storage Baldo Degli Ubaldi,41.899719,12.4362032,40,False,False,30,4.82,5.0
2026-09-23,rome,navona,3862,Luggage Storage Rome Navona,41.89908483249622,12.472698390315236,25,False,False,64,4.73,5.0
2026-09-23,rome,piazza-venezia,3860,Luggage Storage Aracoeli,41.8945814,12.4808653,25,False,False,44,4.72,5.0
2026-09-23,rome,vatican,3859,Luggage Storage Rome Vatican Museum Area,41.9068866,12.4525738,30,False,False,25,4.8,5.0
2026-09-23,rome,vatican,3850,Luggage Storage Vatican,41.9075483,12.4570058,45,False,False,95,4.52,5.0
2026-09-23,rome,ciampino,3717,Luggage Storage Ciampino City Center,41.7986193,12.6039121,50,False,False,2,5,5.0
2026-09-23,rome,tiburtina,3693,Luggage Storage Tiburtina,41.9070695,12.5381155,20,False,False,1,3,5.0
2026-09-23,rome,parco-regionale-appia-antica,3587,Luggage Storage Appia Antica,41.8668991,12.5029617,15,False,False,9,4.95,5.0
2026-09-23,rome,monti,3571,Luggage Storage Monti,41.8984308,12.49082,40,False,False,39,4.98,5.0
2026-09-23,rome,castel-sant-angelo,3174,Luggage Storage Castel Sant'angelo,41.9046984,12.4715467,50,False,False,121,4.67,5.0
2026-09-23,rome,vatican,2902,Luggage Storage Valle Aurelia,41.9065897,12.4439103,45,False,False,9,4.81,5.0
2026-09-23,rome,termini,290,Luggage Storage Rome Termini,41.9032781,12.5040925,9999,False,False,38,4.85,5.0
2026-09-23,rome,s-pietro,1185,Luggage Storage S. Pietro,41.8960203,12.4539623,40,False,False,124,4.84,5.0
2026-09-23,rome,ottaviano,1111,Luggage Storage Ottaviano,41.909207,12.453608,30,False,False,61,4.64,5.0
2026-09-23,rome,garbatella,10033,Luggage Storage Trastevere Railway Station,41.8711647,12.4678703,100,False,False,9,4.5,5.0
2026-09-23,rome,porta-pinciana,10025,Luggage Storage Porta Pinciana,41.9087067,12.4904159,5,False,False,82,4.82,5.0
2026-09-23,milan,milan-centrale-railway-station,173,Luggage Storage Milan Centrale Railway Station,45.48922839999999,9.202814799999999,70,False,True,2712,4.78,5.0
2026-09-23,milan,duomo,8468,Luggage Storage Duomo,45.46684277353894,9.19209122657776,500,False,False,1114,4.78,5.0
2026-09-23,milan,milan-centrale-railway-station,5782,Luggage Storage Centrale FS,45.483399,9.2043565,100,False,False,1142,4.8,5.0
2026-09-23,milan,porta-garibaldi-train-station,8939,Luggage Storage Porta Garibaldi Railway Station,45.4866695,9.1888051,40,False,False,218,4.83,5.0
2026-09-23,milan,cadorna,9047,Luggage Storage Cadorna Railway Station,45.468416,9.1768352,200,False,False,519,4.78,5.0
2026-09-23,milan,milan-centrale-railway-station,3521,Luggage Storage Milan Centrale Train Station,45.4821818,9.2089699,300,False,False,494,4.84,5.0
2026-09-23,milan,milan-centrale-railway-station,2299,Luggage Storage Central Station,45.4834613,9.2040507,70,False,False,704,4.85,5.0
2026-09-23,milan,duomo,6452080,Luggage Storage Duomo Milano Metro Station,45.4644108,9.1879366,75,False,False,588,4.7,5.0
2026-09-23,milan,milan-centrale-railway-station,8929,Luggage Storage Lepetit / Milan Centrale,45.483459,9.2051197,120,False,False,320,4.9,5.0
2026-09-23,milan,palazzo-di-giustizia,6550,Luggage Storage Viale Regina Margherita,45.458369,9.204762,30,False,True,51,4.8,5.0
2026-09-23,milan,porta-genova,9028,Luggage Storage Milano Porta Genova Railway Station,45.4529758,9.1717034,65,False,False,179,4.81,5.0
2026-09-23,milan,porta-garibaldi-train-station,5776,Luggage Storage Garibaldi Fs,45.4839032,9.182481,30,False,False,79,4.82,5.0
2026-09-23,milan,san-siro-stadium,9464,Luggage Storage San Siro Stadium,45.4743882,9.116085,1000,False,False,87,4.78,5.0
2026-09-23,milan,san-babila,2709,Luggage Storage San Babila,45.4641762,9.2033386,50,False,True,162,4.55,5.0
2026-09-23,milan,milan-centrale-railway-station,5777,Luggage Storage Milano Centrale,45.488119,9.203010700000002,90,False,False,327,4.68,5.0
2026-09-23,milan,via-torino-via-palla,6977,Luggage Storage Piazza Borromeo,45.461577,9.185101,100,False,False,172,4.78,5.0
2026-09-23,milan,milan-centrale-railway-station,6451052,Luggage Storage Malpensa Shuttle / Milano Centrale,45.4890362,9.2041133,50,False,False,77,4.87,5.0
2026-09-23,milan,porta-genova,3405,Luggage Storage Porta Genova,45.453773,9.170265,35,False,False,79,4.76,5.0
2026-09-23,milan,porta-ticinese,3025,Luggage Storage Naviglio Pavese,45.4471144,9.1795056,15,False,False,54,4.91,5.0
2026-09-23,milan,lanza,1785,Luggage Storage Lanza,45.4713746,9.1816592,45,False,False,200,4.89,5.0
2026-09-23,milan,milan-centrale-railway-station,1988,Luggage Storage Sondrio Station,45.4908856,9.2067466,50,False,False,16,4.88,5.0
2026-09-23,milan,bueno-aires,1532,Luggage Storage Milano Lazzaretto,45.47815079999999,9.2055007,30,False,False,18,4.7,5.0
2026-09-23,milan,porta-romana,9192,Luggage Storage Milano Porta Romana,45.444575,9.211927,35,False,False,22,4.92,5.0
2026-09-23,milan,porta-romana,9099,Luggage Storage Crocetta Metro Station,45.4541759,9.1986034,50,False,False,69,4.72,5.0
2026-09-23,milan,lambrate,9056,Luggage Storage Via Padova / Parco Martiri Della Libertà,45.499706,9.2340304,10,False,False,3,5,0.9
2026-09-23,milan,porta-genova,9049,Luggage Storage Navigli Darsena,45.45493011756081,9.173386842012407,25,False,False,43,4.87,5.0
2026-09-23,milan,milan-centrale-railway-station,9024,Luggage Storage Viale Montello,45.4805467,9.181059399999999,50,False,False,28,4.82,5.0
2026-09-23,milan,corso-buenos-aires,9020,Luggage Storage near Corso Buenos Aires,45.47759930000001,9.210171899999999,20,False,True,27,4.83,5.0
2026-09-23,milan,santa-maria-delle-grazie,8990,Luggage Storage Piazza Virgilio / Cadorna,45.4675686,9.1724149,35,False,False,97,4.92,5.0
2026-09-23,milan,caiazzo,8926,Luggage Storage Caiazzo Metro Station,45.4848193,9.209738399999999,100,False,False,26,4.9,5.0
2026-09-23,milan,loreto,8697,Luggage Storage Piazza Morbegno,45.493629,9.2159078,20,False,False,2,5,5.0
2026-09-23,milan,milan-centrale-railway-station,8635,Luggage Storage Palazzo Lombardia,45.487343,9.1972465,10,False,False,3,5,5.0
2026-09-23,milan,bullona,8634,Luggage Storage Mac Mahon,45.4902149,9.1630864,15,False,False,9,4.9,5.0
2026-09-23,milan,milan-centrale-railway-station,8338,Luggage Storage Milan Train Station,45.4890879,9.204574899999999,100,False,False,154,4.69,5.0
2026-09-23,milan,milan-centrale-railway-station,6991,Luggage Storage Milano Porta Venezia,45.4771436,9.2084915,45,False,True,87,4.64,5.0
2026-09-23,milan,la-fontana,6990,Luggage Storage Church Of Saint Mary Alla Fontana,45.4908164,9.1872929,20,False,False,1,3,5.0
2026-09-23,milan,porta-garibaldi-train-station,6956,Luggage Storage Maciachini Metro Station,45.495862,9.18643,40,False,False,12,4.79,5.0
2026-09-23,milan,duomo,6474442,Luggage Storage Piazza del Duomo,45.4644108,9.1879366,20,False,False,0,0,5.0
2026-09-23,milan,missori,6473109,Luggage Storage Colonne / Vetra,45.4573297,9.1807035,40,False,False,2,5,5.0
2026-09-23,milan,san-babila,6471138,Luggage Storage Via Visconti Di Modrone,45.4645839,9.1999897,10,False,False,2,5,5.0
2026-09-23,milan,milan-centrale-railway-station,6471137,Luggage Storage Centrale / Filzi,45.4879506,9.202802199999999,100,False,False,37,4.65,5.0
2026-09-23,milan,duomo,6471058,Luggage Storage the Duomo of Milan,45.4640261,9.1873718,100,False,False,55,4.87,5.0
2026-09-23,milan,politecnico-di-milano-campus-bovisa-la-masa,6470851,Luggage Storage Milano Bovisa,45.5027288,9.1641552,20,False,True,3,4.67,5.0
2026-09-23,milan,santa-giulia,6470604,Luggage Storage Santa Giulia,45.436957,9.2417644,10,False,False,7,4.89,5.0
2026-09-23,milan,missori,6470560,Luggage Storage near Duomo Square,45.4617212,9.1884015,40,False,False,22,4.68,5.0
2026-09-23,milan,santa-maria-delle-grazie,6470325,Luggage Storage Via de Amicis,45.4608107,9.174368099999999,20,False,False,5,5,5.0
2026-09-23,milan,conchetta,6470318,Luggage Storage Via Conca del Naviglio,45.455303,9.178364799999999,25,False,False,4,4.2,5.0
2026-09-23,milan,missori,6470159,Luggage Storage Santa Sofia,45.45715879999999,9.189873500000001,25,False,False,14,4.57,5.0
2026-09-23,milan,missori,6470158,Luggage Storage Missori / Corso Italia,45.4592413,9.188324300000001,20,False,False,18,4.76,5.0
2026-09-23,milan,porta-ticinese,6469992,Luggage Storage near Bocconi University,45.45289839575538,9.189580678939821,50,False,False,3,5,5.0
2026-09-23,milan,milan-centrale-railway-station,6469903,Luggage Storage Vitruvio / Centrale,45.4831098,9.204816,40,False,False,54,4.72,5.0
2026-09-23,milan,santa-maria-delle-grazie,6469852,Luggage Storage Cadorna Metro Station,45.465743264599894,9.176330566410847,45,False,False,44,4.82,5.0
2026-09-23,milan,milan-centrale-railway-station,6469840,Luggage Storage Viale Andrea Doria,45.4858042,9.2112941,40,False,False,6,4.86,5.0
2026-09-23,milan,bullona,6469727,Luggage Storage Gerusalemme Metro Station,45.4847166,9.166535099999999,100,False,False,2,5,5.0
2026-09-23,milan,porta-genova,6469638,Luggage Storage Navigli / Villoresi,45.4477764,9.162806400000001,50,False,False,5,4.5,5.0
2026-09-23,milan,porta-venezia,6469498,Luggage Storage Piazza Otto Novembre,45.4739616,9.2112871,35,False,False,19,4.73,5.0
2026-09-23,milan,fiera,6469467,Luggage Storage Milano Domodossola Station,45.4805728,9.161501699999999,20,False,False,11,4.91,5.0
2026-09-23,milan,porta-vittoria,6469435,Luggage Storage Milano Dateo,45.4648643,9.217062499999999,20,False,False,9,5,5.0
2026-09-23,milan,via-torino-via-palla,6469337,Luggage Storage Via Varesina,45.497305,9.145500799999999,26,False,False,1,5,5.0
2026-09-23,milan,crescenzago,6469266,Luggage Storage Rovereto / Viale Monza,45.49734065720573,9.22027923166752,20,False,False,9,4.56,5.0
2026-09-23,milan,porta-romana,6469207,Luggage Storage Piazzale Libia,45.4533065,9.208420799999999,20,False,False,13,4.67,5.0
2026-09-23,milan,crescenzago,6468881,Luggage Storage Crescenzago Metro Station,45.5039016,9.2456055,10,False,False,0,0,5.0
2026-09-23,milan,bullona,6468852,Luggage Storage near Fiera Milano City,45.4849766,9.1557706,20,False,False,8,5,5.0
2026-09-23,milan,porta-venezia,6468851,Luggage Storage Susa Metro Station,45.4691516,9.2242416,20,False,False,12,4.58,5.0
2026-09-23,milan,china-town-milan,6463324,Luggage Storage Arco della Pace,45.4774547,9.174482399999999,35,False,False,7,4.43,5.0
2026-09-23,milan,navigli,6463299,Luggage Storage Corso S. Gottardo,45.4495961,9.1802369,20,False,False,7,4.14,5.0
2026-09-23,milan,forlanini,6463280,Luggage Storage near Viale Corsica,45.4627554,9.232310799999999,20,False,False,5,5,5.0
2026-09-23,milan,loreto,6463275,Luggage Storage Via Padova / Crescenzago,45.5083496,9.2464526,20,False,False,1,5,5.0
2026-09-23,milan,missori,6463226,Luggage Storage Duomo M1 M3,45.46180349999999,9.1869883,20,False,False,47,4.79,5.0
2026-09-23,milan,porta-romana,6463186,Luggage Storage Via Tito Livio,45.4512157,9.217586899999999,20,False,False,1,5,5.0
2026-09-23,milan,milan-centrale-railway-station,6462294,Luggage Storage Vitruvio / Centrale,45.4826551,9.2064293,20,False,False,0,0,5.0
2026-09-23,milan,milano-repubblica-station,6462258,Luggage Storage near Milano Repubblica,45.4810563,9.2021619,20,False,False,8,4.67,5.0
2026-09-23,milan,lambrate,6461939,Luggage Storage Casoretto,45.4884919,9.2266362,20,False,False,4,5,0.9
2026-09-23,milan,milan-centrale-railway-station,6461511,Luggage Storage Ponte Seveso / Centrale,45.48942770000001,9.2044474,20,False,False,3,4.33,5.0
2026-09-23,milan,niguarda,6461262,Luggage Storage near Niguarda,45.51586469999999,9.188597,20,False,False,2,5,0.9
2026-09-23,milan,cerchiate,6460933,Luggage Storage Pero Cerchiate,45.5182696,9.064524,20,False,False,1,4,0.9
2026-09-23,milan,bullona,6460853,Luggage Storage Sonnino / Varesina,45.493642,9.1487954,20,False,False,3,4.33,5.0
2026-09-23,milan,bullona,6460766,Luggage Storage Viale Certosa,45.4901689,9.1507305,30,False,False,1,5,5.0
2026-09-23,milan,porta-venezia,6460438,Luggage Storage near Milano Dateo,45.4701728,9.2205972,40,False,False,15,5,5.0
2026-09-23,milan,porta-vittoria,6460436,Luggage Storage Porta Vittoria Railway Station,45.4623493,9.2231422,20,False,False,2,4,5.0
2026-09-23,milan,assago,6460127,Luggage Storage Assago,45.4050609,9.1308367,20,False,False,5,5,0.9
2026-09-23,milan,porta-venezia,6460099,Luggage Storage Porta Venezia Railway Station,45.477109,9.2056025,50,False,False,17,4.61,5.0
2026-09-23,milan,loreto,6459927,Luggage Storage near Viale Monza,45.4923393,9.216096499999999,20,False,False,5,5,5.0
2026-09-23,milan,milan-centrale-railway-station,6459808,Luggage Storage Via Tonale / Centrale,45.4886402,9.203591099999999,25,False,False,25,4.48,5.0
2026-09-23,milan,porta-venezia,6459747,Luggage Storage Via Bixio,45.4720579,9.2069731,25,False,False,5,5,5.0
2026-09-23,milan,missori,6459671,Luggage Storage near Basilica San Lorenzo Maggiore,45.4569474,9.1806251,30,False,False,18,4.79,5.0
2026-09-23,milan,porta-garibaldi,6459552,Luggage Storage Moscova,45.4800324,9.1862826,16,False,False,88,4.75,5.0
2026-09-23,milan,navigli,6459502,Luggage Storage Ripa Di Porta Ticinese,45.44904890000001,9.164076099999999,35,False,False,19,4.88,5.0
2026-09-23,milan,bicocca,6459489,Luggage Storage Ponale,45.5230971,9.2084406,20,False,False,7,4.38,5.0
2026-09-23,milan,zone-7-of-milan,6459488,Luggage Storage Via Rembrandt,45.4675507,9.137877699999999,20,False,False,2,4.5,5.0
2026-09-23,milan,lambrate,6459487,Luggage Storage Via Porpora,45.486172,9.227157,20,False,False,3,4.67,5.0
2026-09-23,milan,zone-7-of-milan,6459485,Luggage Storage Piazzale Brescia,45.4718122,9.1440787,20,False,False,20,4.7,5.0
2026-09-23,milan,conchetta,6459434,Luggage Storage Arco Di Porta Ticinese,45.45213823979421,9.179487534589443,20,False,False,28,4.85,5.0
2026-09-23,milan,rho,6459417,Luggage Storage Pero,45.51180369999999,9.084234499999999,20,False,False,1,4,5.0
2026-09-23,milan,porta-ticinese,6459398,Luggage Storage Porta Ticinese,45.4528504,9.1828808,20,False,False,18,4.61,5.0
2026-09-23,milan,porta-garibaldi,6459394,Luggage Storage Moscova metro station,45.4755068,9.184717299999999,500,False,False,164,4.78,5.0
2026-09-23,milan,lambrate,6459387,Luggage Storage Rubattino,45.4786785,9.2473799,20,False,False,2,5,5.0
2026-09-23,milan,porta-ticinese,6459373,Luggage Storage Colonne Di S.Lorenzo,45.4557814,9.1808169,35,False,False,43,4.83,5.0
2026-09-23,milan,porta-genova,6458845,Luggage Storage Sant'Agostino Metro Station,45.45861802763554,9.170486038469516,20,False,False,22,4.58,5.0
2026-09-23,milan,santa-maria-delle-grazie,6458625,Luggage Storage Bolivar Metro Station,45.4565311,9.1553234,20,False,False,5,3.86,5.0
2026-09-23,milan,santa-maria-delle-grazie,6458624,Luggage Storage Via Solari,45.4535294,9.1569071,20,False,False,8,4.7,5.0
2026-09-23,milan,santa-maria-delle-grazie,6458622,Luggage Storage near Gelsomini Metro Station,45.44899789999999,9.139723199999999,20,False,False,3,4.4,5.0
2026-09-23,milan,porta-genova,6458616,Luggage Storage Conca Del Naviglio,45.4552489,9.176087599999999,35,False,False,18,4.45,5.0
2026-09-23,milan,washington,6458560,Luggage Storage Wagner,45.46702,9.154719,35,False,True,39,4.82,5.0
2026-09-23,milan,navigli,6458427,Luggage Storage Via Pavia / Navigli,45.4471826,9.1786966,20,False,False,10,4.92,5.0
2026-09-23,milan,porta-garibaldi-train-station,6458366,Luggage Storage Porta Romana Railway Station,45.4454597,9.2127799,20,False,False,6,4.63,0.9
2026-09-23,milan,milano-repubblica-station,6458359,Luggage Storage Milano Repubblica Train Station,45.4805566,9.2004175,100,False,False,17,4.62,5.0
2026-09-23,milan,duomo,6458248,Luggage Storage near Duomo,45.464018,9.1958261,500,False,False,241,4.63,5.0
2026-09-23,milan,loreto,6458170,Luggage Storage Loreto / Viale Abruzzi,45.4818677,9.217372400000002,20,False,False,12,4.93,5.0
2026-09-23,milan,cairoli-subway-station,6458142,Luggage Storage Cairoli Metro Station,45.4685375,9.1822656,45,False,False,137,4.86,5.0
2026-09-23,milan,milan-centrale-railway-station,6458107,Luggage Storage Scarlatti / Centrale,45.48299420000001,9.209043099999999,20,False,False,3,4.75,5.0
2026-09-23,milan,guastalla,6458041,Luggage Storage Piazza 5 Giornate,45.460384,9.2078844,20,False,False,27,4.91,5.0
2026-09-23,milan,santa-maria-delle-grazie,6457952,Luggage Storage Sant'Ambrogio,45.4618605,9.172586800000001,50,False,False,77,4.74,5.0
2026-09-23,milan,crescenzago,6457848,Luggage Storage Via Padova,45.5041167,9.2403215,10,False,False,1,4,0.9
2026-09-23,milan,porta-garibaldi-train-station,6457825,Luggage Storage Baiamonti,45.4822034,9.1814694,20,False,False,3,5,5.0
2026-09-23,milan,niguarda,6457565,Luggage Storage Milan Segnano,45.5074301,9.2046324,20,False,False,0,0,5.0
2026-09-23,milan,duomo,6457492,Luggage Storage near Milan Royal Palace,45.462119,9.1905079,100,False,False,51,4.9,5.0
2026-09-23,milan,porta-romana,6457366,Luggage Storage near Vittorio Formentano Park,45.4614679,9.2115178,20,False,False,14,4.69,5.0
2026-09-23,milan,china-town,6457329,Luggage Storage Porta Volta,45.48286119999999,9.181747099999999,20,False,False,11,4.5,5.0
2026-09-23,milan,crescenzago,6457308,Luggage Storage Via Padova,45.4990333,9.234085199999999,20,False,False,3,4.67,5.0
2026-09-23,milan,san-siro-stadium,6457232,Luggage Storage San Siro Stadium Metro Station,45.4788254,9.1172199,35,False,False,288,4.83,5.0
2026-09-23,milan,milan-centrale-railway-station,6456714,Luggage Storage near Mercato Centrale Milano,45.489696,9.2052889,50,False,False,5,4,5.0
2026-09-23,milan,milan-centrale-railway-station,6456603,Luggage Storage Milano Centrale / Tonale,45.489062,9.2039366,25,False,False,7,4.95,5.0
2026-09-23,milan,zone-7-of-milan,6456472,Luggage Storage Via Paravia,45.4710901,9.13086,20,False,False,4,4.63,0.9
2026-09-23,milan,via-visconti-di-modrone,6456414,Luggage Storage Palestro Metro Station,45.471425,9.201948999999999,25,False,False,35,4.72,5.0
2026-09-23,milan,porta-genova,6456385,Luggage Storage Vetra Metro Station,45.4563769,9.185017,45,False,False,35,4.71,5.0
2026-09-23,milan,loreto,6456375,Luggage Storage Piazza Caiazzo,45.4858009,9.2098184,50,False,False,16,5,5.0
2026-09-23,milan,malpensa-airport,6454307,Luggage Storage Corso Magenta,45.5906214,8.9193138,100,False,False,5,5,5.0
2026-09-23,milan,milan-centrale-railway-station,6452789,Luggage Storage Settembrini / Caiazzo,45.4849344,9.2090217,50,False,False,34,4.72,5.0
2026-09-23,milan,milan-centrale-railway-station,6452762,Luggage Storage Milano Centrale / Via Ponte Seveso,45.4885421,9.2039441,55,False,False,186,4.82,5.0
2026-09-23,milan,loreto,6452657,Luggage Storage near Milan Centrale Railway Station,45.4839066,9.2080248,30,False,False,16,4.72,5.0
2026-09-23,milan,porta-venezia,6452268,Luggage Storage Milano Risorgimento,45.4693864,9.214274999999999,30,False,False,41,4.81,5.0
2026-09-23,milan,milan-centrale-railway-station,6452249,Luggage Storage Largo Rio De Janeiro,45.47268039999999,9.2232184,25,False,False,15,4.78,5.0
2026-09-23,milan,lambrate,6452238,Luggage Storage near Politecnico Di Milano,45.4810695,9.2340761,15,False,False,3,5,5.0
2026-09-23,milan,milan-centrale-railway-station,6452134,Luggage Storage Milano Maggiolina,45.4963509,9.2040947,25,False,False,12,5,0.9
2026-09-23,milan,porta-venezia,6452110,Luggage Storage Via Lomellina,45.464205,9.2302156,25,False,False,6,4.86,5.0
2026-09-23,milan,porta-venezia,6452094,Luggage Storage Milano Porta Vittoria,45.4584862,9.2225585,35,False,False,6,4.64,5.0
2026-09-23,milan,porta-garibaldi-train-station,6452093,Luggage Storage near Gambara Station,45.4691558,9.1382124,10,False,False,6,5,5.0
